,Account,Post,Tag,Likes,Comments
789,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #cio #gece #turkiye #yildiztilbe #yama #istanbul #hercaidizi #szler #vartolu #akacs #ukur","['huzzunlu1adam', 'cigara', 'hayat', 'cio', 'gece', 'turkiye', 'yildiztilbe', 'yamaç', 'istanbul', 'hercaidizi', 'sözler', 'vartolu', 'aşkacısı', 'çukur']",58,[]
790,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #cio #gece #turkiye #yildiztilbe #yama #istanbul #hercaidizi #szler #vartolu #akacs #ukur","['huzzunlu1adam', 'cigara', 'hayat', 'cio', 'gece', 'turkiye', 'yildiztilbe', 'yamaç', 'istanbul', 'hercaidizi', 'sözler', 'vartolu', 'aşkacısı', 'çukur']",106,['']
791,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #cio #gece #turkiye #yildiztilbe #yama #istanbul #hercaidizi #szler #vartolu #akacs #ukur","['huzzunlu1adam', 'cigara', 'hayat', 'cio', 'gece', 'turkiye', 'yildiztilbe', 'yamaç', 'istanbul', 'hercaidizi', 'sözler', 'vartolu', 'aşkacısı', 'çukur']",92,['Ooo']
792,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #cio #gece #turkiye #yildiztilbe #yama #istanbul #hercaidizi #szler #vartolu #akacs #ukur #onurcanzcan","['huzzunlu1adam', 'cigara', 'hayat', 'cio', 'gece', 'turkiye', 'yildiztilbe', 'yamaç', 'istanbul', 'hercaidizi', 'sözler', 'vartolu', 'aşkacısı', 'çukur', 'onurcanözcan']",61,[]
793,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #cio #gece #turkiye #yildiztilbe #yama #yavuz #sarkomutanndoktoru #istanbul #hercaidizi #szler #vartolu #akacs #ukur #sz","['huzzunlu1adam', 'cigara', 'hayat', 'cio', 'gece', 'turkiye', 'yildiztilbe', 'yamaç', 'yavuz', 'sarıkomutanındoktoru', 'istanbul', 'hercaidizi', 'sözler', 'vartolu', 'aşkacısı', 'çukur', 'söz']",68,"['Guzel', 'Super', '']"
794,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #cio #gece #turkiye #yildiztilbe #yama #istanbul #hercaidizi #szler #vartolu #akacs #ukur","['huzzunlu1adam', 'cigara', 'hayat', 'cio', 'gece', 'turkiye', 'yildiztilbe', 'yamaç', 'istanbul', 'hercaidizi', 'sözler', 'vartolu', 'aşkacısı', 'çukur']",49,[]
795,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #cio #gece #turkiye #yildiztilbe #yama #istanbul #hercaidizi #szler #vartolu #akacs #ukur","['huzzunlu1adam', 'cigara', 'hayat', 'cio', 'gece', 'turkiye', 'yildiztilbe', 'yamaç', 'istanbul', 'hercaidizi', 'sözler', 'vartolu', 'aşkacısı', 'çukur']",48,[]
796,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #cio #zlem #gece #turkiye #yildiztilbe #yama #istanbul #hercaidizi #szler #vartolu #akacs #ukur #ak #akacs","['huzzunlu1adam', 'cigara', 'hayat', 'cio', 'özlem', 'gece', 'turkiye', 'yildiztilbe', 'yamaç', 'istanbul', 'hercaidizi', 'sözler', 'vartolu', 'aşkacısı', 'çukur', 'aşk', 'aşkacısı']",76,"['Sayfamza  beklerizz ', 'Super paylamm ', 'dizinin adi ne???', '08:57', 'Mziin ismini bilen var m??']"
797,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #cio #gece #turkiye #yildiztilbe #yama #istanbul #hercaidizi #szler #vartolu #akacs #ukur","['huzzunlu1adam', 'cigara', 'hayat', 'cio', 'gece', 'turkiye', 'yildiztilbe', 'yamaç', 'istanbul', 'hercaidizi', 'sözler', 'vartolu', 'aşkacısı', 'çukur']",56,['GT']
798,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #cio #gece #turkiye #yildiztilbe #yama #istanbul #hercaidizi #szler #vartolu #akacs #ukur","['huzzunlu1adam', 'cigara', 'hayat', 'cio', 'gece', 'turkiye', 'yildiztilbe', 'yamaç', 'istanbul', 'hercaidizi', 'sözler', 'vartolu', 'aşkacısı', 'çukur']",64,['']
799,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #cio #gece #turkiye #yildiztilbe #yama #istanbul #hercaidizi #szler #vartolu #akacs #ukur","['huzzunlu1adam', 'cigara', 'hayat', 'cio', 'gece', 'turkiye', 'yildiztilbe', 'yamaç', 'istanbul', 'hercaidizi', 'sözler', 'vartolu', 'aşkacısı', 'çukur']",82,"['', 'Bimemm', '@tekikguven']"
800,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #cio #gece #turkiye #yildiztilbe #yama #istanbul #hercaidizi #szler #vartolu #akacs #ukur","['huzzunlu1adam', 'cigara', 'hayat', 'cio', 'gece', 'turkiye', 'yildiztilbe', 'yamaç', 'istanbul', 'hercaidizi', 'sözler', 'vartolu', 'aşkacısı', 'çukur']",44,[]
801,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #cio #gece #turkiye #yildiztilbe #yama #istanbul #hercaidizi #szler #vartolu #akacs #ukur","['huzzunlu1adam', 'cigara', 'hayat', 'cio', 'gece', 'turkiye', 'yildiztilbe', 'yamaç', 'istanbul', 'hercaidizi', 'sözler', 'vartolu', 'aşkacısı', 'çukur']",75,[]
802,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #cio #gece #turkiye #yildiztilbe #yama #istanbul #hercaidizi #szler #vartolu #akacs #ukur","['huzzunlu1adam', 'cigara', 'hayat', 'cio', 'gece', 'turkiye', 'yildiztilbe', 'yamaç', 'istanbul', 'hercaidizi', 'sözler', 'vartolu', 'aşkacısı', 'çukur']",37,"['This is a good picture but I dont know if it is because of good lighting or place maybe composition ', '@emre_goztepe12']"
803,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #cio #gece #turkiye #yildiztilbe #yama #istanbul #hercaidizi #szler #vartolu #akacs #ukur","['huzzunlu1adam', 'cigara', 'hayat', 'cio', 'gece', 'turkiye', 'yildiztilbe', 'yamaç', 'istanbul', 'hercaidizi', 'sözler', 'vartolu', 'aşkacısı', 'çukur']",58,['GT']
804,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #cio #gece #turkiye #yildiztilbe #yama #istanbul #hercaidizi #szler #vartolu #akacs #ukur","['huzzunlu1adam', 'cigara', 'hayat', 'cio', 'gece', 'turkiye', 'yildiztilbe', 'yamaç', 'istanbul', 'hercaidizi', 'sözler', 'vartolu', 'aşkacısı', 'çukur']",51,['Sesli ismarc  (3:07) @heci.sjsj']
805,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #cio #gece #turkiye #yildiztilbe #yama #efkar #istanbul #hercaidizi #szler #vartolu #akacs #ukur","['huzzunlu1adam', 'cigara', 'hayat', 'cio', 'gece', 'turkiye', 'yildiztilbe', 'yamaç', 'efkar', 'istanbul', 'hercaidizi', 'sözler', 'vartolu', 'aşkacısı', 'çukur']",62,[]
806,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #cio #gece #turkiye #yildiztilbe #yama #efkar #istanbul #hercaidizi #szler #vartolu #akacs #ukur","['huzzunlu1adam', 'cigara', 'hayat', 'cio', 'gece', 'turkiye', 'yildiztilbe', 'yamaç', 'efkar', 'istanbul', 'hercaidizi', 'sözler', 'vartolu', 'aşkacısı', 'çukur']",61,"['Aynenn', 'Gt']"
807,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #cio #gece #turkiye #yildiztilbe #yama #efkar #istanbul #hercaidizi #szler #vartolu #akacs #ukur","['huzzunlu1adam', 'cigara', 'hayat', 'cio', 'gece', 'turkiye', 'yildiztilbe', 'yamaç', 'efkar', 'istanbul', 'hercaidizi', 'sözler', 'vartolu', 'aşkacısı', 'çukur']",69,[]
808,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #cio #gece #turkiye #yildiztilbe #yama #efkar #istanbul #hercaidizi #szler #vartolu #akacs #ukur","['huzzunlu1adam', 'cigara', 'hayat', 'cio', 'gece', 'turkiye', 'yildiztilbe', 'yamaç', 'efkar', 'istanbul', 'hercaidizi', 'sözler', 'vartolu', 'aşkacısı', 'çukur']",61,[]
809,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #cio #gece #turkiye #yildiztilbe #yama #efkar #istanbul #hercaidizi #szler #vartolu #akacs #ukur","['huzzunlu1adam', 'cigara', 'hayat', 'cio', 'gece', 'turkiye', 'yildiztilbe', 'yamaç', 'efkar', 'istanbul', 'hercaidizi', 'sözler', 'vartolu', 'aşkacısı', 'çukur']",74,"['@esra_ozdmr___', '@sema_klnc44', 'GT']"
810,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",102,"['@xx.nazoo.xx ', '@sema_klnc44', '']"
811,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",50,[]
812,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #memati #polatalemdar #ankara #szler #ak #akacs #hznlvedam #kurtlarvadisi","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'memati', 'polatalemdar', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam', 'kurtlarvadisi']",29,['Takp et']
813,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",169,"['aladm ', '@adel_elif69 shdhdh', 'Evetttt', '', 'Devam']"
814,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",60,[]
815,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",43,[]
816,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam #yalnzlk","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam', 'yalnızlık']",37,[]
817,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",46,['Evvela salam zehmet olmasa takip edim  Aktiv olan kimi qariliq verilecek']
818,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",72,[]
819,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",44,[]
820,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",57,['']
821,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",91,"['ok skldm yaa beeni atarmsn', '']"
822,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",76,"['Vallaha ok dogruu', 'Sehifeye destek olun']"
823,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",90,[]
824,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",73,[]
825,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",122,"['@myece_ ', 'Gt']"
826,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",103,['Aga beee yak yak']
827,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",95,"['As I had a look at your account, I liked your recent photos more  very good ']"
828,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",65,[]
829,huzzunlu1adam,"Meer Senin Kalbin Duvardan Bile Katyms
|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",47,[]
830,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",119,['Hayr isteye isteye...']
831,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",91,"['Bide bunu bilseler....', '02:23']"
832,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",88,['I cant decide that I liked this photo because of composition or place but it is really good']
833,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",85,['hikayeme bakn']
834,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #ukur #cukur #vartolu #yamakooval #gece #turkiye #ak  #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'çukur', 'cukur', 'vartolu', 'yamaçkoçovalı', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",88,"['@aslihan5546', 'Auto comment.\nn zvql lazer ksimlr bizd.\nYksk keyfiyytli materiladan ucuz qiymt yalnz bizim unvanda\nSifarilr 1-2 gn rzind hazrlanr']"
835,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",79,"['Nice photo, there is no need for more words, I just wanted to say ', 'merhaba herkese arkadalar sokakta yayan sevimli dostlarmz iin bir kap mama ve ev iin eski giymediiniz  kyafetlerinizi atmak yerine bize balayn']"
